,Austria_PDs,Belgium_PDs,Croatia_PDs,Cyprus_PDs,Estonia_PDs,Finland_PDs,France_PDs,Germany_PDs,Greece_PDs,Ireland_PDs,Italy_PDs,Latvia_PDs,Lithuania_PDs,Luxembourg_PDs,Malta_PDs,Netherlands_PDs,Portugal_PDs,Slovakia_PDs,Slovenia_PDs,Spain_PDs,Austria_Weights,Belgium_Weights,Croatia_Weights,Cyprus_Weights,Estonia_Weights,Finland_Weights,France_Weights,Germany_Weights,Greece_Weights,Ireland_Weights,Italy_Weights,Latvia_Weights,Lithuania_Weights,Luxembourg_Weights,Malta_Weights,Netherlands_Weights,Portugal_Weights,Slovakia_Weights,Slovenia_Weights,Spain_Weights
2013-12,0.3801,0.3705,1.3719,11.0275,0.0001,0.001,0.2332,0.1037,36.8211,1.969,2.1593,0.3633,0.426,0.0046,0.6416,0.0583,7.6756,0.9698,3.3131,3.1944,0.031880966423424986,0.038961844121039174,0.0,0.0,0.0017106553554391442,0.02049187131754475,0.214516754477568,0.28208035191305986,0.0,0.018609844805970062,0.17327795175848182,0.0,0.0,0.004521747167964659,0.00072195676831675,0.0689773748650065,0.01872562922035282,0.007330730517871963,0.003883383488299125,0.1143089377996606
2014-01,0.4103,0.3398,1.5235,9.9208,0.0003,0.0012,0.24,0.0998,36.9478,2.2648,1.9232,0.4241,0.434,0.0047,0.6205,0.0599,8.3531,1.0219,3.5841,3.1759,0.03223606758000754,0.039565951944219815,0.0,0.0,0.001746259088983003,0.02049723051127148,0.2154515254697835,0.28535582098141665,0.0,0.018360960714606602,0.17152392754304965,0.0,0.0,0.0046676879074301365,0.000755862954596863,0.06865876597807247,0.018392893620222374,0.007446023429016981,0.0038129380580916106,0.11152808421923138
2014-02,0.416,0.3433,1.4687,9.3636,0.0002,0.0012,0.2411,0.0984,37.1298,2.2854,1.9298,0.399,0.443,0.0047,0.5793,0.0597,8.9406,1.0489,3.7553,3.1953,0.0322355991234305,0.039566078900497806,0.0,0.0,0.0017462590364992025,0.02049828932051985,0.21545228123214183,0.28535644611184807,0.0,0.01836042337007997,0.17152508021304272,0.0,0.0,0.0046676614315177166,0.0007558427765810354,0.06865901171162779,0.018393768994616026,0.0074458737489608235,0.0038128624831699994,0.1115245215454667
2014-03,0.4184,0.338,1.501,8.777,0.0002,0.0012,0.2478,0.0966,37.4471,2.2901,1.9356,0.4014,0.4441,0.0046,0.5575,0.0596,9.1128,1.0609,4.0394,3.2123,0.032235546082660195,0.03956257778831271,0.0,0.0,0.0017462590093546059,0.02049823065270578,0.21545475624571084,0.28535356956614,0.0,0.01836053068524067,0.171525704035176,0.0,0.0,0.0046676477381883,0.0007558790407508181,0.06866156590070015,0.01839280494069896,0.007445888037842347,0.0038128216346322735,0.11152621864188658
2014-04,0.4783,0.3415,2.0497,7.7451,0.0007,0.0019,0.2391,0.0983,35.6212,1.5303,2.4866,2.0551,0.4943,0.0049,0.6472,0.0642,8.9798,0.6988,4.0378,3.7457,0.032235830226346275,0.03956351215695714,0.0,0.0,0.001746259001352424,0.020498177553384005,0.21545204610970442,0.2853509047057185,0.0,0.01836054395216926,0.17153445907066647,0.0,0.0,0.00466764370141776,0.0007558947809203985,0.06866256105941815,0.01839283112573046,0.007445690646725741,0.0038129819145758257,0.11152066399491317
2014-05,0.4911,0.3384,2.0813,6.6821,0.0006,0.002,0.2361,0.0995,35.2775,1.5556,2.4938,2.3251,0.4913,0.0049,0.6578,0.0646,8.4307,0.73,3.8388,3.7294,0.031552966579549084,0.0387249753496304,0.0,0.0,0.0017093229730254541,0.020064512216177353,0.21088979981083367,0.2793125473245664,0.021173931964828648,0.01797136854828967,0.1679000637351506,0.0,0.0,0.004568871121598594,0.0007398707302246152,0.06720858878907397,0.018001830652237972,0.007287691982889435,0.003732194189160281,0.1091614640327639
2014-06,0.4865,0.3637,1.6087,8.6009,0.0059,0.0032,0.2607,0.089,41.7513,1.7001,2.4071,2.2386,0.4265,0.0049,0.848,0.0654,6.8616,1.4052,3.0508,3.4734,0.031554553263752436,0.038725387335095174,0.0,0.0,0.001709322951582806,0.020064367251109938,0.21089386509979086,0.2793106001900433,0.021173810665245697,0.017971163111763208,0.16789784759031448,0.0,0.0,0.004568860304799632,0.0007399211073101289,0.06720948958821905,0.018000866933098242,0.0072876149430908125,0.0037321614671590986,0.10916016819762536
2014-07,0.5216,0.3728,1.5625,8.8125,0.0058,0.0051,0.2679,0.0856,44.5311,1.7356,2.4781,2.3407,0.4492,0.0052,0.8609,0.065,6.2632,2.0257,2.7079,3.5139,0.031548259631778056,0.03874029267539069,0.0,0.0019705339456569998,0.0,0.020047563106271954,0.2108467993992767,0.279082214191909,0.02115207237826464,0.01796686639723238,0.16802819302624541,0.0,0.0,0.004561565333489814,0.0007397129459810991,0.06716317397156439,0.017996141433113465,0.007282334996528551,0.003729598325433387,0.10914467824186366
2014-08,0.5135,0.3835,1.542,9.6742,0.0054,0.0055,0.2653,0.1022,44.3291,1.7732,2.4831,2.3128,0.428,0.0047,0.7432,0.0649,6.0624,2.2439,2.6604,3.7451,0.03154918403381211,0.03874064676261298,0.0,0.001970543539908997,0.0,0.020047662260535355,0.21084572076062502,0.27909025604672627,0.021149363905293653,0.01796694484381394,0.16801976374895647,0.0,0.0,0.004561572732042837,0.0007398281712391606,0.06716260259412705,0.017996132045240924,0.007282358969806744,0.003729583710457166,0.10914783587480129
2014-09,0.476,0.3991,1.7861,10.0321,0.0079,0.0041,0.2836,0.1058,41.1101,1.8056,2.3973,1.3515,0.4372,0.0052,1.4493,0.0693,6.3709,2.2453,3.8079,3.9036,0.031549894307798636,0.03873438437586253,0.0,0.0019705482597184945,0.0,0.020046134108290148,0.21084847502551746,0.2790899742416116,0.021150334866075454,0.017966924613317285,0.16801386863305776,0.0,0.0,0.004561572021008691,0.0007398275927191106,0.06716621242470273,0.017996562069746716,0.007282472099330551,0.0037295817075601078,0.10915323365368272
2014-10,0.5103,0.4183,1.9375,9.6073,0.0095,0.0051,0.2819,0.106,40.9289,1.5306,2.4891,1.5168,0.4357,0.0053,1.4453,0.0602,6.677,2.0673,4.0644,3.9787,0.031550309170299676,0.03873522556179357,0.0,0.001970538746469137,0.0,0.020046599940823983,0.21084281417226722,0.279087724523747,0.021150216924893668,0.01796729290433472,0.16802918188967403,0.0,0.0,0.00456174295578977,0.0007398642582809673,0.0671669483582996,0.01799340580671695,0.007282246319332509,0.003729420709362765,0.10914646775791453
2014-11,0.6457,0.4905,2.3278,10.1372,0.0081,0.0051,0.3067,0.1231,41.3938,1.1598,3.2151,1.2761,0.4739,0.0047,1.4128,0.1019,7.2639,2.1786,4.3237,3.3108,0.03148042166221911,0.038631585900711606,0.0,0.0019684241878834396,0.0,0.020020275278764287,0.21041071084758603,0.27870157970657056,0.021128181958929813,0.017930907341912345,0.16748549200335391,0.0020239836062924624,0.0,0.004559642438176687,0.0007381853373591268,0.06705987464327476,0.017957519448119023,0.007271652504810847,0.0037238695614233296,0.10890769357261255
2014-12,0.8357,0.5434,2.7078,9.5697,0.0105,0.0055,0.3219,0.1294,41.484,0.9795,4.0328,0.8812,0.3867,0.0051,1.6647,0.1102,7.9936,2.8528,4.58,3.6782,0.03148079645658152,0.038631840697952884,0.0,0.0019684339157848424,0.0,0.02002037653968741,0.21041267565639815,0.27870066843761676,0.021128266456857715,0.017930937424517863,0.16748096727404707,0.0020239933664846018,0.0,0.004559650518065882,0.0007381904710938109,0.06706024928092377,0.01795701325235794,0.0072715198297617556,0.0037239519728209337,0.10891046844904696
2015-01,0.8393,0.5729,2.7525,9.7955,0.0114,0.0067,0.3678,0.1319,39.7729,1.0059,4.1119,1.0116,0.3885,0.0054,1.6248,0.1189,8.2402,3.9036,4.6214,3.8761,0.03231836615490723,0.039732272712079277,0.0,0.0019397883466640438,0.0,0.020474331734364876,0.21446505165004046,0.28819746654874917,0.0,0.01853418804175803,0.16822637284491362,0.0021097456400069425,0.003355516334805832,0.004811654869066221,0.0007913555378134167,0.06791605659028405,0.017876243921249306,0.007513347030559942,0.0037459149424344407,0.10799232710030304
2015-02,0.9888,0.6145,3.8444,9.7243,0.008,0.0072,0.3729,0.153,38.216,1.0396,3.7619,0.4189,6.76,0.0069,1.7179,0.1309,8.1678,3.7876,3.7492,3.9305,0.0323182865742405,0.03973284196731496,0.0,0.001939761842907483,0.0,0.020474473614655632,0.2144674029768657,0.28819374828989147,0.0,0.018534595919986328,0.1682247768912028,0.00210974850648647,0.0033554958021857016,0.0048116430014104716,0.0007913463808672608,0.06791619928780476,0.017876888876126647,0.007513327500289313,0.0037458773272874683,0.10799358524047695
2015-03,0.9889,0.6146,3.91,9.7256,0.008,0.0072,0.373,0.1531,38.218,1.0398,3.7625,0.419,6.761,0.0069,1.7182,0.1309,8.169,3.7882,3.7498,3.9311,0.032318185750619344,0.039728298403995534,0.0,0.0019397529578467428,0.0,0.020475197807836666,0.214470105108245,0.2881907781076217,0.0,0.01853466096136915,0.1682269564612205,0.002109750694670467,0.003355507175586184,0.004811630636537943,0.000791386264463944,0.0679181219193271,0.01787582821467016,0.007513315265580908,0.0037458123979007365,0.10799471187250805
2015-04,1.0337,0.5806,5.6777,8.5448,0.002,0.0168,0.3601,0.1497,36.8413,0.9737,3.6284,0.4675,5.2803,0.0079,1.6022,0.134,9.0288,4.0282,4.3489,4.282,0.03231861015483938,0.03972924308919741,0.0,0.0019397497846919557,0.0,0.020475230175824404,0.21447064708473837,0.288189887452678,0.0,0.01853472170468632,0.1682309822374117,0.002109760845961538,0.0033554819115358217,0.0048116330961653015,0.0007913882274689866,0.0679154019070057,0.017875703272077558,0.007513370200361752,0.0037458456257101476,0.10799234322964556
2015-05,1.0002,0.6574,5.8954,6.4829,0.0017,0.0174,0.3522,0.1568,37.2924,0.9658,4.0313,0.4598,5.7919,0.0104,0.6445,0.1472,10.0208,5.1393,4.3687,4.4319,0.03231820494966001,0.03972924429597817,0.0,0.0019400237538662512,0.0,0.020474959611213765,0.21447122372516136,0.288189101236351,0.0,0.01853455311542616,0.16823142476100045,0.002109758389390212,0.0033554756987485695,0.004811612580297072,0.0007913718539510051,0.06791546459466948,0.017876339259342944,0.007513314765210542,0.0037457680443406674,0.10799215936539229
2015-06,0.9701,0.6244,5.4544,6.5233,0.0015,0.0176,0.3563,0.1538,36.9424,0.8777,3.9256,0.5729,11.1466,0.0103,0.5963,0.137,10.0186,8.1658,4.5495,4.9061,0.032319391879907795,0.03972988917680044,0.0,0.0019397968930292384,0.0,0.020474861952103504,0.21447480046664896,0.28818684858572347,0.0,0.018534518122140246,0.1682250238350154,0.0021097687933394685,0.003355484577081236,0.0048116051590520285,0.0007913717588617571,0.06791649714758154,0.017875949489762084,0.007513321161212995,0.0037457752395060025,0.10799509576223372
2015-07,0.7318,0.4966,4.7062,5.7763,0.0023,0.0182,0.3247,0.1099,37.2927,0.8477,2.9963,0.5227,14.1757,0.0072,0.2582,0.1046,10.2452,6.7548,3.2037,4.9549,0.03231722640462259,0.039731526837003366,0.0,0.0019398189494074477,0.0,0.020473571562212547,0.2144733381100633,0.2881869419819154,0.0,0.018534810224129512,0.168228693254582,0.0021097846654081387,0.0033555183453859837,0.0048116179297071765,0.0007913819914593151,0.06791476477706335,0.017877067665401536,0.007513381261125031,0.0037461749492149242,0.10799438109129832
2015-08,0.811,0.5203,4.4242,6.0486,0.0023,0.019,0.3774,0.1242,35.6737,0.8905,3.0509,0.4916,3.9047,0.0078,0.2553,0.1099,9.8466,7.0392,3.11,5.6153,0.03231744201329731,0.0397313408392392,0.0,0.0019398240247151572,0.0,0.020473527357774555,0.21447353657030613,0.2881897906492909,0.0,0.018534553213584194,0.16822389372813193,0.0021097826561181565,0.0033555136375256426,0.004811585244149968,0.0007913797131884351,0.06791440042866613,0.017877231283109415,0.007513363024166843,0.0037462510533399305,0.10799658456339599
2015-09,0.7743,0.494,4.4468,6.0507,0.0023,0.0183,0.3695,0.1212,32.7483,0.9809,2.6059,0.4805,5.4852,0.0069,0.2569,0.0976,9.287,5.2236,2.9323,6.2007,0.03231741152028142,0.039728600574420875,0.0,0.00193980572991134,0.0,0.020474067400709478,0.2144751441973392,0.2881874730016489,0.0,0.0185346149648291,0.16822371159593616,0.0021099049155052442,0.003355553701525791,0.0048115729961620965,0.0007913697384261157,0.06791414794518154,0.017878252284905048,0.00751329950794236,0.00374629083061257,0.10799877909466273
2015-10,0.7743,0.494,4.4468,6.0507,0.0023,0.0183,0.3695,0.1212,32.7483,0.9809,2.6059,0.4805,5.4852,0.0069,0.2569,0.0976,9.287,5.2236,2.9323,6.2007,0.03231766899771027,0.039729473475957594,0.0,0.0019398098654029826,0.0,0.020474306931721857,0.21447118405765891,0.28818601941075606,0.0,0.01853474096476692,0.16822929198494782,0.0021099169102867968,0.003356014577198716,0.004811569211227249,0.0007913763599879273,0.06791473061738652,0.017877224093175388,0.007513321244172202,0.0037463057078972553,0.10799704558974565
2015-11,0.732,0.5238,5.2163,5.8091,0.0047,0.0106,0.3988,0.1268,35.3335,1.1204,2.9273,0.4304,3.6322,0.0042,0.169,0.095,8.3761,3.1391,2.9724,4.7159,0.03231780613795398,0.039729868011915206,0.0,0.0019396828988751,0.0,0.02047450197926676,0.2144696745800643,0.2881882743396084,0.0,0.018534545070446534,0.16822719106816322,0.0021099123108195136,0.0033560282897970436,0.00481156214469784,0.0007913803959466543,0.06791538455215669,0.017877361815490444,0.007513330712401235,0.0037462645729608945,0.10799723111943609
2015-12,0.7321,0.5239,5.193,5.8098,0.0047,0.0106,0.3988,0.1268,35.3351,1.1206,2.9277,0.4392,3.6327,0.0042,0.169,0.095,8.377,3.1395,2.9728,4.7165,0.0323185537371909,0.03973051369710202,0.0,0.0019395746088927363,0.0,0.020474661709316413,0.21447326611041598,0.28818773172635054,0.0,0.018534709233953436,0.1682189261520415,0.002110051510408789,0.003356043532876191,0.004811574177902058,0.0007913520666286278,0.0679158667991791,0.017877739884078214,0.0075133287300222125,0.0037461578633581605,0.10799994846028305
2016-01,0.7321,0.5239,5.193,5.8098,0.0047,0.0106,0.3988,0.1268,35.3351,1.1206,2.9277,0.4392,3.6327,0.0042,0.169,0.095,8.377,3.1395,2.9728,4.7165,0.032596033403664605,0.03993771427579971,0.0,0.0018677161416229655,0.0,0.0204811335906432,0.21404668850385744,0.2915154447936764,0.0,0.02025200339785622,0.16556056071517436,0.002188972162108377,0.0034808372225610756,0.004944631875655642,0.0008420207568622789,0.06759501427741291,0.017488786783580932,0.007587513580212593,0.003715367699266259,0.10589956082004508
2016-02,0.6556,0.4786,5.5253,6.8136,0.017,0.0109,0.3537,0.1042,37.2559,1.1216,3.2716,0.9241,3.3283,0.0038,0.2674,0.0918,7.4961,2.6119,3.849,4.0345,0.032597489393894015,0.03993725582169231,0.0,0.0018676623003432969,0.0,0.02048103003559762,0.21404332046303862,0.29151463364510216,0.0,0.020252073044734174,0.16556571489865973,0.0021889757564517217,0.0034805308558968945,0.0049446242131017505,0.0008420741876443974,0.06759376928980569,0.017488135816984635,0.007586812414590369,0.00371505792969051,0.10590083993277208
2016-03,0.5489,0.5812,4.6032,6.4051,0.0124,0.0113,0.353,0.0904,32.6983,0.8173,3.3956,0.7562,5.4373,0.0035,0.1884,0.0923,7.8516,1.3515,3.1043,2.8856,0.03259719342967209,0.03993457460342373,0.0,0.0018676373893785762,0.0,0.02048199221593082,0.21404530021461884,0.2915120255625766,0.0,0.020251300291819867,0.1655658798730018,0.0021889731293557656,0.0034805399630412825,0.0049446078749562335,0.0008420398605123755,0.06759420054703394,0.017488631333982527,0.007586874409368882,0.003715488523557884,0.10590274077776882
2016-04,0.5209,0.5338,4.2347,6.3626,0.0326,0.0145,0.3648,0.0906,32.1041,0.5221,3.5187,0.5662,5.7997,0.0029,0.179,0.1126,7.4537,1.1479,3.33,3.2757,0.03259810511396368,0.039936437363434336,0.0,0.0018676550283732126,0.0,0.020480278320179533,0.21404703872221137,0.2915093552716355,0.0,0.020249676199783247,0.16557174964717852,0.002188993341563293,0.003480578066528515,0.004944623769545859,0.0008420768345916817,0.06759163362982497,0.017489475121430113,0.0075870978227490496,0.003715411397364442,0.10589981434964273
2016-05,0.4408,0.5713,3.6091,4.4563,0.0339,0.0155,0.3871,0.0847,31.4227,0.5593,3.4313,0.5329,14.2592,0.0031,0.1762,0.107,7.1816,1.0706,3.263,3.0118,0.03259773317580822,0.03993726221119569,0.0,0.0018676428022375959,0.0,0.02048003109556539,0.21404803204677458,0.2915101628642072,0.0,0.02024938976473643,0.1655691924919959,0.002189177872433256,0.0034805535079170833,0.004944605098338944,0.0008420611942378713,0.06759147436096972,0.01748970147968515,0.007587182282049079,0.003715700807219337,0.10590009694462851
2016-06,0.4597,0.4322,3.1571,5.7062,0.0412,0.0147,0.4116,0.0846,35.7261,0.6228,3.2763,0.5369,11.4431,0.0032,0.1681,0.1125,7.9153,1.4595,2.6051,2.6563,0.03259753959666874,0.039937715075490855,0.0,0.0018676262862275255,0.0,0.020480135939941493,0.21404957941145078,0.2915063628928448,0.0,0.020249110439475953,0.16556934610663532,0.002189174887194147,0.0034805599071379405,0.004944590749322888,0.0008420491744638442,0.06759202088876934,0.017489745749019885,0.007587230107248442,0.003715651441793899,0.10590156134631415
2016-07,0.4569,0.4342,3.1722,5.5467,0.0404,0.0168,0.4146,0.0829,35.3045,0.6006,3.2815,0.5322,11.4242,0.0032,0.1666,0.1124,7.8985,1.453,2.5577,2.6644,0.03259821220475588,0.03993918006465218,0.0,0.0018679066701749857,0.0,0.020480248048526634,0.2140478962121673,0.2915051457635315,0.0,0.020249151553142983,0.16557259631681726,0.0021891509516537826,0.0034805876919211803,0.0049445991955918206,0.00084205646572752,0.06758925714185887,0.017489377705712045,0.007587270849739905,0.003715680499790457,0.10590168266423597
2016-08,0.5602,0.3961,2.4335,5.9276,0.012,0.0182,0.4318,0.0925,37.9023,1.3912,3.3734,0.7468,7.5908,0.0044,0.189,0.1316,7.8976,1.232,2.8184,2.7271,0.03259844201945484,0.03993926264717702,0.0,0.00186792395884061,0.0,0.020480268766517318,0.21405010394274296,0.2915090573645488,0.0,0.020249170725042797,0.16556440150392537,0.0021891610520467833,0.003480614608091143,0.00494460075648674,0.0008420580061683312,0.06758930646992194,0.01748970091160486,0.007587276726746738,0.003715685869792239,0.10590296467089169
2016-09,0.5842,0.4049,2.2112,5.0209,0.0123,0.0153,0.415,0.0937,38.9016,1.2795,2.972,0.732,8.5898,0.0059,0.1841,0.1216,6.9911,0.887,3.2062,2.5993,0.032595407312453875,0.0399366870690642,0.0,0.0018679326274663637,0.0,0.020481131800423213,0.21405388898936617,0.2915095073314866,0.0,0.020249300145160038,0.1655622422429116,0.0021891721860096748,0.0034807628808086253,0.004944599245196164,0.000842056739833486,0.06759019690227647,0.01748907111213016,0.007587347408646529,0.003715975034942942,0.1059047209718239
2016-10,0.718,0.4007,2.1532,5.0079,0.0101,0.0094,0.4068,0.0876,38.3467,0.8709,2.7219,0.8742,4.4595,0.0056,0.1835,0.1,5.722,0.772,3.0062,2.9308,0.03259855435564444,0.03993723177578986,0.0,0.0018679261257843929,0.0,0.020481429910650235,0.214050821746542,0.2915077575327319,0.0,0.02024960603671585,0.16556594620059778,0.0021893725843077565,0.003480742920745466,0.004944599493258298,0.0008421038265506709,0.06759069855534135,0.017488173258700956,0.00758746040128563,0.003715958116596599,0.10590161715875666
2016-11,0.7828,0.3775,2.1384,4.7362,0.0106,0.0102,0.3846,0.0853,38.7497,0.863,3.1028,0.7252,8.571,0.0056,0.2079,0.1065,5.2342,0.7431,2.9728,3.0779,0.03259962145815797,0.039937542465968014,0.0,0.0018679144073135907,0.0,0.020481579671956483,0.21404862345143247,0.2915091545018455,0.0,0.020249427868117332,0.16556546496218513,0.0021893630366136185,0.003480755230357766,0.004944589215444049,0.0008420403966833813,0.06759060357887446,0.017488552363602975,0.007587204558405456,0.0037157748326384836,0.10590178800040334
2016-12,0.7527,0.4533,2.3928,5.395,0.0211,0.013,0.3515,0.0891,35.2098,1.2133,3.3203,0.9817,4.9461,0.0055,0.4061,0.1155,5.5143,1.0171,4.0459,3.5872,0.03259957082160754,0.039937229173703064,0.0,0.0018678342712862312,0.0,0.02048165632209263,0.21405082999934655,0.2915064815566282,0.0,0.020249400493827743,0.16556446599068025,0.002189376905127612,0.0034807682214160304,0.004944594661933068,0.0008420439410496808,0.06759083757998413,0.01748850005451339,0.007587078913157974,0.0037156454347378014,0.10590368565890806
2017-01,0.7431,0.4529,2.4561,5.5046,0.0201,0.0151,0.3332,0.0856,33.6427,1.1178,3.5361,1.0044,2.704,0.0054,0.3816,0.1147,7.0677,0.9962,3.7846,3.9238,0.032859154377285225,0.04009015756145123,0.0,0.001812440692623089,0.0,0.020411572060518374,0.21295855252381946,0.2942696605214766,0.0,0.021854122324199043,0.1630808638634612,0.002251603635506665,0.003560988717503079,0.005075559469306426,0.0008999865701788417,0.06744733882560718,0.017324580549505565,0.007625496511127688,0.0037025031757119365,0.10477541862071846
2017-02,0.6549,0.4,2.2164,5.0063,0.0184,0.0126,0.3138,0.0771,29.5928,0.5795,3.2421,0.9909,4.2583,0.0037,0.2541,0.0977,8.3518,0.9436,3.152,3.9475,0.03285674811576228,0.04009195926597665,0.0,0.0018124148572042794,0.0,0.02041292813095668,0.2129583115174196,0.29426655631707727,0.0,0.021854321487456287,0.16307757120007563,0.002251799694262316,0.003560959888547057,0.0050761630354103394,0.0009000416347279864,0.06744857961316925,0.01732486612729374,0.007625610315960584,0.0037025025747333207,0.10477866622396675
2017-03,0.6608,0.4329,2.3691,5.5321,0.0172,0.0137,0.3669,0.0834,31.198,0.5196,3.5021,0.7439,2.9872,0.0041,0.2151,0.1024,8.6342,0.6882,3.1856,4.5011,0.032855538521461725,0.04008897213747185,0.0,0.001812400642538829,0.0,0.02041300767689455,0.21295948640539322,0.2942659513601918,0.0,0.021854221860113536,0.16307910724333072,0.0022517932807763494,0.0035609456305876076,0.005076143410180195,0.0009000288144960488,0.06744809955494462,0.017324834180321873,0.007626200443231155,0.003702601589960117,0.10478066724810602
2017-04,0.638,0.3879,2.1403,4.8134,0.0281,0.0083,0.3462,0.08,30.3013,0.3512,3.2267,0.6838,2.0787,0.0034,0.198,0.091,8.7548,0.6667,2.769,4.2815,0.03285744853152485,0.040089970766950055,0.0,0.0018123766491296225,0.0,0.02041202517142486,0.2129574701505193,0.2942658719155563,0.0,0.02185493777159215,0.1630827938702849,0.002251798030068346,0.003560972301786777,0.005076149435340399,0.0009000327504474091,0.06744590160851015,0.017325635876986163,0.007626080635251509,0.003702537534344626,0.10477799700028258
2017-05,0.7037,0.4084,2.5041,4.9634,0.0249,0.0085,0.379,0.0831,30.3703,0.3626,3.309,0.7247,2.4733,0.0033,0.2054,0.1039,9.5451,0.6655,2.88,4.3407,0.03285659059036831,0.04008988059907319,0.0,0.0018123582906278024,0.0,0.020411759325902865,0.21296022676282203,0.2942669381027806,0.0,0.021854370881804305,0.16307931552480262,0.0022517838657462714,0.0035613570438631126,0.005076125054827836,0.000900016823815033,0.06744554547915689,0.017325589437929736,0.007625782895626316,0.003703064156057258,0.10477929516479582
2017-06,0.7592,0.2905,2.5885,6.9861,0.0186,0.0086,0.3395,0.0761,28.2464,0.3249,2.9625,0.6887,2.3421,0.0031,0.1636,0.098,9.1056,0.7948,2.2592,3.4849,0.032856949285827754,0.040086966663308535,0.0,0.0018124469301619385,0.0,0.020411713053376853,0.21296186377962095,0.29426466280213953,0.0,0.021854435631268126,0.1630787212530916,0.0022518882313587217,0.0035613449168389456,0.00507612081120585,0.0009000140516580848,0.06744607217980214,0.017325920803572974,0.007625873720715305,0.003703051308386939,0.10478195457766579
2017-07,0.7648,0.2714,1.8494,5.0544,0.065,0.0114,0.2719,0.0667,25.3309,0.2369,2.9233,0.5083,3.1408,0.0031,0.1617,0.0794,6.7674,0.6119,1.734,2.7998,0.032856690349586805,0.040087228861320816,0.0,0.0018124531602265023,0.0,0.02041178338423653,0.2129587906069373,0.29426221732263547,0.0,0.02185479802478489,0.16308635851876999,0.0022518936126156752,0.0035613702553520337,0.0050761272612013025,0.0009000185915238873,0.06744302244439011,0.017326363526930594,0.007625899429393639,0.003703070835907397,0.10478191381418708
2017-08,0.7648,0.2714,1.8491,4.1531,0.0145,0.0105,0.1968,0.0533,19.4119,0.2333,0.2488,4.3011,3.1408,0.0029,0.1564,0.0522,0.3344,0.5045,1.734,2.4274,0.03229121134493436,0.0393970332268257,0.0,0.0017812350689343922,0.0,0.020060154484596093,0.20929056174107882,0.2891987500933794,0.01722932524696022,0.021478026777563757,0.1602673012282913,0.002213109073091131,0.003500003182868431,0.004988720532717471,0.0008845109617077368,0.06628117933637385,0.017028027640555977,0.007494532305237611,0.0036392553205439886,0.10297706243433963
2017-09,0.5184,0.2332,1.8621,3.8846,0.0125,0.0075,0.25,0.0715,19.7343,0.221,2.2605,0.4511,3.1619,0.0028,0.1511,0.0441,2.8269,0.5053,1.7462,2.3279,0.032291943217852545,0.03939511658855143,0.0,0.001781222847645729,0.0,0.020059177662177383,0.2092946713845953,0.2891969312417283,0.01722926113302971,0.02147806197763514,0.16026671762346595,0.002213100542054164,0.0034999942595109923,0.004988710307383277,0.0008844970667693114,0.06628132756912423,0.017027888739757177,0.007494581473836059,0.0036394262723076507,0.10297737009257575
2017-10,0.4936,0.3075,1.7935,3.5225,0.0081,0.2006,0.1746,0.0495,16.2256,0.1816,2.3216,0.4165,2.6274,0.0002,0.1299,0.053,2.5456,0.4614,1.4764,2.3926,0.032292122374090945,0.03939629610830456,0.0,0.0017812296151210982,0.0,0.020059530988081494,0.20929090365005676,0.2891964636100774,0.017229291316796912,0.021477428784561332,0.1602702678383702,0.00221311140303801,0.0035000215228572448,0.004988716393169565,0.0008845010263644035,0.06628331428044475,0.01702661029168595,0.007494958421932088,0.003639077075436435,0.10297615529961095
2017-11,0.466,0.3594,1.7577,4.7718,0.0063,0.2117,0.1896,0.0511,17.3546,0.211,2.4695,0.3145,1.0321,0.0002,0.1473,0.0557,3.0186,0.4808,1.4775,2.5014,0.03229243086356746,0.03939584326872941,0.0,0.001781223020149463,0.0,0.020059699056094216,0.20929210618480243,0.28919945767641647,0.017229225086399888,0.02147745443413025,0.1602637399621489,0.0022131090246857122,0.00350019284938894,0.004988705294737132,0.0008844178594900773,0.06628348681297752,0.01702679017876052,0.007494980728473316,0.003639044245556982,0.10297809345349133
2017-12,0.4216,0.3677,1.8743,3.9686,0.0056,0.2135,0.1815,0.0533,17.1096,0.2288,2.5283,0.3322,1.1274,0.0002,0.1594,0.0558,3.0596,0.5384,1.6339,2.5584,0.03229240509458688,0.03939580826420375,0.0,0.0017812270782796005,0.0,0.020059691953143614,0.2092927200840324,0.28919737816691166,0.01722926423250091,0.021477327814500922,0.1602632512752353,0.002213111636857981,0.00350020498359425,0.004988704635970664,0.0008844144768540989,0.06628343266432334,0.017027034338173413,0.007494978076037207,0.003638883571617336,0.10298016165317654
2018-01,0.3796,0.3339,1.8669,3.8587,0.0063,0.2003,0.1881,0.0495,17.8381,0.2295,2.4461,0.3582,0.5873,0.0002,0.1764,0.0499,2.8911,0.5625,1.7474,2.3663,0.03239132424492692,0.03940011151296684,0.0,0.0017493498045171448,0.0,0.01998601530631475,0.20759070971092855,0.29157867829860135,0.016611648997697005,0.023390498891764228,0.15813724527400475,0.0022437048856645747,0.003577477503027664,0.0050754617278643615,0.0009562037943007567,0.06626761922748234,0.017085645367178753,0.007507871187408022,0.00366899985277638,0.10278143441257578
